From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-01-09 14:00:00,2020-01-09 15:00:00,57.4,167.26,1.64,45.64,47.28,10.19,10.89,0.56,116.6,12.9,,5.57,17.8,53.9,4.38,297.38,533.27,,,27.35,
2020-01-09 15:00:00,2020-01-09 16:00:00,56.82,156.9,1.34,44.88,46.21,9.58,9.66,0.53,106.97,11.86,,4.75,16.96,56.53,4.87,304.35,404.68,,,26.93,
2020-01-09 16:00:00,2020-01-09 17:00:00,54.27,155.13,1.75,52.76,54.5,9.06,8.45,0.54,94.24,11.14,,4.5,19.09,57.16,4.34,307.51,228.45,,,26.51,
2020-01-09 17:00:00,2020-01-09 18:00:00,52.18,151.52,1.19,65.28,66.48,7.17,6.62,0.56,87.87,11.42,,5.26,21.66,55.38,3.81,309.83,62.75,,,25.64,
2020-01-09 18:00:00,2020-01-09 19:00:00,50.18,154.49,2.83,83.06,85.88,5.98,5.19,0.65,53.12,12.39,,10.09,26.14,56.57,2.94,312.21,1.99,,,24.7,
2020-01-09 19:00:00,2020-01-09 20:00:00,42.71,144.53,4.03,87.54,91.57,5.97,4.77,0.72,33.9,14.3,,14.34,33.29,56.53,2.35,307.38,,,,24.13,
2020-01-09 20:00:00,2020-01-09 21:00:00,42.0,139.52,10.04,116.22,126.27,5.67,5.94,0.95,19.29,15.91,,17.77,39.56,56.39,1.58,294.85,,,,23.68,
2020-01-09 21:00:00,2020-01-09 22:00:00,44.73,160.74,14.03,130.29,144.33,6.96,6.1,1.08,14.36,17.35,,22.02,42.17,61.58,1.37,296.01,,,,23.07,
2020-01-09 22:00:00,2020-01-09 23:00:00,54.99,184.87,20.98,143.37,164.34,7.73,4.72,1.19,5.94,18.71,,19.58,47.51,65.93,0.81,281.69,,,,22.39,
2020-01-09 23:00:00,2020-01-10 00:00:00,57.82,195.82,53.91,135.43,189.33,8.42,4.09,1.43,2.73,17.46,,19.98,48.56,68.65,0.63,293.18,,,,21.88,
2020-01-10 00:00:00,2020-01-10 01:00:00,74.35,234.27,89.41,126.93,216.35,9.07,4.81,1.58,3.04,20.09,,25.51,57.64,70.83,0.37,191.25,,,,21.04,
2020-01-10 01:00:00,2020-01-10 02:00:00,85.08,274.24,75.75,106.22,181.94,8.17,3.81,0.98,4.41,19.67,,29.21,53.14,68.5,0.6,189.7,,,,21.12,
2020-01-10 02:00:00,2020-01-10 03:00:00,57.75,188.58,9.04,90.75,99.77,7.12,3.31,0.68,12.61,14.38,,21.51,35.34,66.42,0.78,199.4,,,,21.45,
2020-01-10 03:00:00,2020-01-10 04:00:00,56.82,171.52,4.53,70.3,74.82,7.07,5.29,0.58,19.8,15.16,,11.62,25.15,66.7,0.8,154.59,,,,21.25,
2020-01-10 04:00:00,2020-01-10 05:00:00,57.91,168.39,4.28,57.82,62.1,6.29,8.64,0.57,22.79,15.34,,9.33,22.07,64.36,0.81,190.4,,,,21.16,
2020-01-10 05:00:00,2020-01-10 06:00:00,54.37,150.61,5.12,62.42,67.53,5.66,10.25,0.59,17.11,14.89,,6.97,18.37,63.28,0.83,146.1,,,,20.92,
2020-01-10 06:00:00,2020-01-10 07:00:00,58.54,161.91,6.83,69.69,76.53,5.55,9.54,0.66,15.31,15.93,,10.38,20.57,63.31,0.92,152.62,,,,20.71,
2020-01-10 07:00:00,2020-01-10 08:00:00,59.0,166.61,12.64,75.91,88.55,4.83,10.26,0.7,10.42,16.37,,8.75,19.53,63.31,1.25,126.98,14.61,,,20.62,
2020-01-10 08:00:00,2020-01-10 09:00:00,62.63,187.0,20.54,76.71,97.25,5.48,14.45,0.77,11.85,16.23,,8.04,20.68,61.02,0.91,137.05,109.97,,,21.91,
2020-01-10 09:00:00,2020-01-10 10:00:00,65.73,181.31,22.63,75.77,98.4,5.92,20.7,0.78,19.36,16.54,,8.27,23.14,57.62,1.58,131.67,223.7,,,23.89,
2020-01-10 10:00:00,2020-01-10 11:00:00,61.46,180.87,9.2,53.05,62.26,7.49,21.29,0.67,39.29,15.29,,8.23,20.91,53.48,1.75,119.13,415.13,,,26.19,
2020-01-10 11:00:00,2020-01-10 12:00:00,57.37,176.65,7.64,59.31,66.95,8.22,17.71,0.65,59.56,14.96,,10.69,23.92,51.75,2.31,121.93,535.73,,,27.46,
2020-01-10 12:00:00,2020-01-10 13:00:00,74.26,185.59,2.78,44.74,47.52,9.02,15.17,0.57,85.04,12.36,,13.2,19.24,48.92,2.65,120.09,606.45,,,28.89,
2020-01-10 13:00:00,2020-01-10 14:00:00,57.83,160.05,1.44,37.73,39.17,10.15,13.01,0.54,94.24,11.52,,9.52,16.68,47.26,2.96,133.44,603.76,,,29.93,
2020-01-10 14:00:00,2020-01-10 15:00:00,50.53,141.17,0.69,32.88,33.57,9.43,9.5,0.51,92.07,10.29,,8.45,13.84,45.22,2.25,119.11,528.89,,,31.11,
2020-01-10 15:00:00,2020-01-10 16:00:00,59.99,134.04,0.6,40.03,40.6,8.77,9.83,0.53,86.65,9.77,,8.34,13.36,43.4,1.95,105.28,388.69,,,32.03,
2020-01-10 16:00:00,2020-01-10 17:00:00,49.19,139.09,1.07,73.62,74.68,9.7,7.75,0.68,121.03,11.49,,10.48,18.61,50.12,3.34,302.3,204.24,,,29.99,
2020-01-10 17:00:00,2020-01-10 18:00:00,87.18,201.93,1.79,101.1,102.9,10.23,5.46,0.76,76.22,14.14,,7.43,22.6,58.12,2.82,292.96,52.94,,,28.44,
2020-01-10 18:00:00,2020-01-10 19:00:00,88.28,191.0,12.89,126.53,139.43,10.93,2.69,0.93,20.55,15.88,,11.29,33.58,66.88,2.4,308.4,1.13,,,26.74,
2020-01-10 19:00:00,2020-01-10 20:00:00,64.38,203.65,35.72,152.73,188.46,9.55,3.97,1.32,5.25,15.13,,22.18,51.35,65.46,1.44,307.65,,,,26.22,
2020-01-10 20:00:00,2020-01-10 21:00:00,71.11,232.95,95.49,146.12,241.62,9.79,5.99,1.88,3.74,20.45,,28.14,65.3,67.17,0.67,254.49,,,,25.38,
2020-01-10 21:00:00,2020-01-10 22:00:00,88.4,304.82,184.5,106.4,290.91,14.7,8.28,2.66,5.59,28.67,,30.78,73.82,70.73,0.51,249.75,,,,24.57,
2020-01-10 22:00:00,2020-01-10 23:00:00,108.17,373.25,310.66,113.04,383.43,11.39,12.36,3.44,7.09,33.03,,34.13,84.89,72.75,0.4,166.36,,,,24.27,
2020-01-10 23:00:00,2020-01-11 00:00:00,139.07,465.47,429.57,117.97,,10.75,18.24,4.07,8.7,33.54,,42.55,97.28,74.67,0.9,135.78,,,,24.18,
2020-01-11 00:00:00,2020-01-11 01:00:00,140.18,485.8,127.27,99.16,226.38,13.82,9.82,1.66,5.15,24.32,,42.65,93.58,72.11,1.43,142.11,,,,24.23,
2020-01-11 01:00:00,2020-01-11 02:00:00,89.13,278.33,66.9,84.14,151.04,13.59,7.91,1.29,4.67,19.32,,23.7,57.14,73.7,1.11,157.37,,,,23.51,
2020-01-11 02:00:00,2020-01-11 03:00:00,81.28,244.39,52.35,78.43,130.78,13.39,6.52,1.02,4.45,18.67,,17.4,43.27,75.13,1.03,149.78,,,,23.0,
2020-01-11 03:00:00,2020-01-11 04:00:00,71.92,227.53,42.58,68.97,111.54,13.85,5.83,0.82,5.43,16.7,,15.02,36.61,75.35,1.18,139.06,,,,22.78,
2020-01-11 04:00:00,2020-01-11 05:00:00,71.0,200.66,26.5,62.04,88.53,12.72,4.87,0.65,8.16,14.01,,11.67,29.54,74.32,1.96,126.37,,,,22.84,
2020-01-11 05:00:00,2020-01-11 06:00:00,63.73,177.86,41.84,62.36,104.2,13.92,5.02,0.77,6.83,13.25,,11.14,24.98,73.99,1.69,125.41,,,,22.65,
2020-01-11 06:00:00,2020-01-11 07:00:00,73.9,186.3,44.52,66.09,110.7,27.02,5.7,0.99,6.65,13.26,,11.0,24.64,75.38,1.34,148.87,,,,22.12,
2020-01-11 07:00:00,2020-01-11 08:00:00,75.0,214.08,103.95,74.27,178.27,46.54,7.38,1.15,7.07,14.43,,11.18,27.3,75.09,1.84,125.23,13.15,,,22.13,
2020-01-11 08:00:00,2020-01-11 09:00:00,80.47,237.13,56.27,71.35,127.59,59.6,6.17,0.96,8.4,14.88,,12.62,29.69,71.7,2.17,118.92,99.29,,,23.14,
2020-01-11 09:00:00,2020-01-11 10:00:00,80.09,221.74,34.73,66.2,100.92,66.47,6.05,0.9,9.05,15.49,,10.64,26.85,64.65,2.03,121.88,213.28,,,25.35,
2020-01-11 10:00:00,2020-01-11 11:00:00,80.91,214.65,18.07,56.55,74.62,84.69,10.55,0.7,20.38,15.56,,17.24,29.04,57.48,2.5,118.61,396.74,,,27.5,
2020-01-11 11:00:00,2020-01-11 12:00:00,71.92,195.0,8.14,43.11,51.25,91.8,11.45,0.55,42.51,12.73,,13.22,23.07,51.93,3.24,126.36,537.25,,,29.45,
2020-01-11 12:00:00,2020-01-11 13:00:00,,194.47,3.7,30.27,33.98,91.83,10.65,0.42,64.3,9.22,,9.7,17.46,48.76,3.6,124.59,593.99,,,30.59,
2020-01-11 13:00:00,2020-01-11 14:00:00,,,2.08,25.55,27.63,74.52,8.38,0.39,73.46,7.94,,11.02,15.82,46.58,2.94,117.26,564.2,,,31.57,
2020-01-11 14:00:00,2020-01-11 15:00:00,61.0,146.0,1.95,31.25,33.21,66.28,12.42,0.4,69.89,8.58,,3.33,11.18,43.85,2.2,84.09,496.77,,,32.79,
2020-01-11 15:00:00,2020-01-11 16:00:00,54.64,133.83,1.68,34.91,36.58,60.96,14.76,0.41,73.06,9.39,,3.7,12.29,41.96,2.02,74.98,391.14,,,33.41,
2020-01-11 16:00:00,2020-01-11 17:00:00,53.09,125.05,1.54,48.73,50.28,56.52,12.4,0.56,98.4,10.12,,5.75,14.08,44.54,2.46,264.25,246.13,,,32.48,
2020-01-11 17:00:00,2020-01-11 18:00:00,65.75,256.58,2.17,88.86,91.04,52.06,7.49,0.72,101.57,19.41,,17.73,28.04,54.62,3.11,302.21,71.44,,,30.07,
2020-01-11 18:00:00,2020-01-11 19:00:00,67.0,203.84,3.88,116.59,120.48,49.55,4.85,0.91,73.31,14.41,,13.19,32.81,64.08,2.08,306.35,2.22,,,28.36,
2020-01-11 19:00:00,2020-01-11 20:00:00,77.93,229.63,13.92,186.43,200.35,46.74,4.63,1.32,21.99,17.13,,15.15,42.06,65.92,1.63,297.71,,,,27.62,
2020-01-11 20:00:00,2020-01-11 21:00:00,107.16,268.91,13.75,174.62,188.36,49.47,5.32,1.7,9.67,23.29,,18.93,54.74,68.94,0.46,246.93,,,,26.5,
2020-01-11 21:00:00,2020-01-11 22:00:00,143.61,361.81,60.35,180.74,241.11,50.3,6.94,2.41,5.97,27.42,,28.08,66.19,71.67,0.59,209.9,,,,25.96,
2020-01-11 22:00:00,2020-01-11 23:00:00,156.08,433.25,395.93,156.41,380.08,43.45,16.27,3.84,9.81,31.78,,42.95,85.06,75.1,0.4,165.81,,,,25.2,
2020-01-11 23:00:00,2020-01-12 00:00:00,172.44,515.9,263.33,139.54,402.82,46.79,14.48,4.15,11.2,32.1,,45.13,102.42,78.22,0.26,219.24,,,,24.66,
2020-01-12 00:00:00,2020-01-12 01:00:00,188.53,551.35,403.88,127.38,,40.24,23.29,5.32,14.96,36.36,,53.48,116.44,80.88,0.36,190.3,,,,24.16,
2020-01-12 01:00:00,2020-01-12 02:00:00,214.53,616.73,349.87,123.31,453.6,43.28,24.61,4.46,13.59,36.81,,52.42,122.57,81.53,0.56,151.09,,,,24.15,
2020-01-12 02:00:00,2020-01-12 03:00:00,171.44,439.94,308.01,91.54,399.56,39.44,18.28,3.19,10.81,32.35,,53.36,105.98,85.0,0.77,163.14,,,,23.68,
2020-01-12 03:00:00,2020-01-12 04:00:00,149.74,367.4,206.46,89.77,296.23,40.09,15.5,2.52,9.5,29.57,,44.37,90.63,82.95,0.68,172.51,,,,23.41,
2020-01-12 04:00:00,2020-01-12 05:00:00,136.19,339.8,204.35,79.71,284.04,37.94,14.79,2.25,8.46,24.09,,38.69,81.91,82.97,0.63,192.28,,,,23.02,
2020-01-12 05:00:00,2020-01-12 06:00:00,136.82,303.94,102.44,77.67,180.11,38.94,11.61,1.53,7.89,22.82,,33.81,70.63,82.19,0.71,157.06,,,,22.94,
2020-01-12 06:00:00,2020-01-12 07:00:00,124.28,245.97,73.25,56.58,129.83,39.34,10.55,1.65,9.39,19.68,,22.84,52.59,85.2,0.33,119.59,,,,21.96,
2020-01-12 07:00:00,2020-01-12 08:00:00,142.11,278.0,206.74,60.46,267.2,45.28,14.59,2.57,10.87,22.02,,26.58,55.02,86.59,0.48,146.82,13.2,,,22.25,
2020-01-12 08:00:00,2020-01-12 09:00:00,170.34,369.48,99.35,82.88,182.21,53.99,15.3,1.29,10.54,23.11,,23.78,51.66,76.78,0.73,139.97,104.77,,,24.53,
2020-01-12 09:00:00,2020-01-12 10:00:00,125.62,276.27,37.18,66.24,103.42,65.11,15.33,0.96,10.53,18.48,,15.95,37.47,67.6,1.4,119.9,225.27,,,26.56,
2020-01-12 10:00:00,2020-01-12 11:00:00,115.55,232.18,16.51,39.93,56.44,80.06,16.53,0.61,17.21,17.32,,14.0,32.63,55.91,1.86,123.5,388.38,,,28.89,
2020-01-12 11:00:00,2020-01-12 12:00:00,81.39,170.44,8.12,39.96,48.09,84.22,16.32,0.45,39.88,12.87,,10.92,24.78,51.19,2.9,124.18,513.04,,,29.87,
2020-01-12 12:00:00,2020-01-12 13:00:00,71.64,162.35,10.4,70.6,81.0,82.87,30.81,0.48,49.43,13.86,,10.68,24.59,50.12,1.99,174.0,589.12,,,30.76,
2020-01-12 13:00:00,2020-01-12 14:00:00,76.46,148.22,8.51,62.94,71.44,73.89,59.84,0.39,54.39,13.8,,8.37,23.05,43.58,2.02,169.78,615.42,,,31.88,
2020-01-12 14:00:00,2020-01-12 15:00:00,57.02,106.88,1.78,34.22,36.0,71.13,24.77,0.62,105.55,12.32,,3.67,15.45,47.71,3.46,262.49,513.96,,,31.24,
2020-01-12 15:00:00,2020-01-12 16:00:00,85.88,184.47,2.16,46.9,49.05,68.12,17.36,0.66,104.31,24.11,,6.95,24.11,52.83,3.67,284.76,374.04,,,30.37,
2020-01-12 16:00:00,2020-01-12 17:00:00,73.56,179.61,1.33,32.52,33.85,65.15,13.17,0.55,97.36,16.8,,5.88,24.4,56.62,3.74,285.0,222.51,,,29.44,
2020-01-12 17:00:00,2020-01-12 18:00:00,60.19,147.53,0.7,24.28,24.98,58.8,9.76,0.52,92.29,17.61,,4.22,20.18,64.7,2.74,269.38,64.67,,,28.1,
2020-01-12 18:00:00,2020-01-12 19:00:00,57.18,130.0,2.94,59.26,62.17,50.01,7.0,0.65,62.35,18.04,,4.55,22.17,72.91,2.36,285.46,2.04,,,27.04,
2020-01-12 19:00:00,2020-01-12 20:00:00,55.18,138.43,8.78,108.2,117.0,49.68,6.52,0.88,34.02,15.69,,6.72,29.09,76.0,1.65,299.17,,,,26.62,
2020-01-12 20:00:00,2020-01-12 21:00:00,77.71,179.12,6.13,97.02,103.15,50.05,6.33,0.88,62.49,19.7,,7.94,30.61,79.76,1.82,310.1,,,,26.48,
2020-01-12 21:00:00,2020-01-12 22:00:00,75.43,165.93,4.2,73.71,77.91,48.39,5.85,0.8,50.2,17.16,,6.03,31.63,79.19,1.64,313.58,,,,26.27,
2020-01-12 22:00:00,2020-01-12 23:00:00,61.38,139.53,4.25,73.95,78.21,47.8,5.57,0.79,37.83,13.92,,5.2,31.07,82.05,1.35,306.11,,,,26.09,
2020-01-12 23:00:00,2020-01-13 00:00:00,59.09,129.07,4.3,60.16,64.46,47.27,5.27,0.67,41.25,12.79,,5.63,30.4,84.96,1.85,300.5,,,,25.99,
2020-01-13 00:00:00,2020-01-13 01:00:00,51.69,111.53,3.85,43.68,47.53,44.97,4.66,0.56,37.86,11.39,,4.67,25.28,86.59,1.24,269.76,,,,25.6,
2020-01-13 01:00:00,2020-01-13 02:00:00,49.18,100.33,5.19,49.77,54.97,46.25,4.79,0.68,22.72,11.9,,3.17,22.9,86.76,0.75,179.0,,,,25.25,
2020-01-13 02:00:00,2020-01-13 03:00:00,62.67,134.65,10.68,69.14,79.81,46.37,4.51,0.91,15.07,14.73,,7.66,30.58,84.72,0.7,146.54,,,,24.77,
2020-01-13 03:00:00,2020-01-13 04:00:00,83.08,173.15,9.46,63.34,72.79,43.84,4.35,0.85,18.27,18.14,,10.76,32.14,83.85,0.76,140.72,,,,24.42,
2020-01-13 04:00:00,2020-01-13 05:00:00,89.54,187.09,10.25,67.04,77.29,39.95,4.02,0.88,14.07,16.92,,8.53,29.25,83.26,0.64,161.73,,,,23.98,
2020-01-13 05:00:00,2020-01-13 06:00:00,96.38,209.8,14.28,79.39,93.66,38.27,3.92,0.93,11.26,17.73,,9.78,29.48,83.45,0.55,170.94,,,,23.71,
2020-01-13 06:00:00,2020-01-13 07:00:00,105.2,230.39,20.51,92.31,112.81,36.32,3.81,1.11,10.43,18.81,,10.96,26.6,84.71,0.68,182.62,,,,23.47,
2020-01-13 07:00:00,2020-01-13 08:00:00,110.54,252.19,58.88,108.62,167.5,34.57,5.8,1.5,6.62,18.95,,12.03,29.61,85.72,0.86,170.51,14.36,,,23.56,
2020-01-13 08:00:00,2020-01-13 09:00:00,120.08,304.56,46.0,99.22,145.19,34.97,7.25,1.31,11.72,20.48,,14.95,36.06,82.85,1.43,159.85,89.16,,,24.51,
2020-01-13 09:00:00,2020-01-13 10:00:00,117.36,286.78,25.43,89.48,114.92,35.53,10.75,1.11,18.43,19.45,,12.56,33.54,76.58,1.39,112.18,221.97,,,26.28,
2020-01-13 10:00:00,2020-01-13 11:00:00,97.87,223.88,11.34,53.29,64.62,33.24,11.06,0.66,32.24,17.8,,9.97,32.16,70.55,1.71,201.32,256.17,,,27.8,
2020-01-13 11:00:00,2020-01-13 12:00:00,58.76,142.2,7.62,41.42,49.05,29.47,8.25,0.47,45.94,12.68,,5.48,22.29,70.77,2.99,296.37,398.74,,,27.58,
2020-01-13 12:00:00,2020-01-13 13:00:00,,,4.81,25.43,30.23,29.23,8.73,0.38,52.72,13.21,,2.32,13.64,66.36,3.39,307.38,509.31,,,28.16,
2020-01-13 13:00:00,2020-01-13 14:00:00,36.0,81.0,4.41,23.63,28.04,33.37,9.91,0.35,56.56,9.72,,2.13,13.28,66.2,3.71,305.92,617.18,,,28.06,
2020-01-13 14:00:00,2020-01-13 15:00:00,32.36,71.41,3.56,22.33,25.89,34.6,8.35,0.36,56.16,8.42,,1.89,10.94,63.06,3.41,299.72,551.2,,,28.56,
2020-01-13 15:00:00,2020-01-13 16:00:00,32.91,70.0,3.08,24.7,27.78,33.16,7.67,0.36,62.51,7.62,,3.23,12.78,66.11,4.02,309.64,424.49,,,28.04,
2020-01-13 16:00:00,2020-01-13 17:00:00,32.09,76.95,2.94,27.36,30.3,34.64,7.9,0.38,60.77,8.38,,1.64,13.55,68.36,3.52,292.95,250.82,,,27.67,
2020-01-13 17:00:00,2020-01-13 18:00:00,28.37,75.4,2.28,32.18,34.47,36.35,4.49,0.41,54.33,10.13,,1.7,13.97,75.0,3.41,304.36,76.25,,,26.62,
2020-01-13 18:00:00,2020-01-13 19:00:00,32.55,77.48,4.45,46.2,50.66,30.04,2.9,0.5,34.98,11.48,,10.0,16.85,77.54,3.23,306.32,6.21,,,25.94,
2020-01-13 19:00:00,2020-01-13 20:00:00,40.27,91.0,7.27,54.56,61.83,27.73,2.44,0.59,21.2,11.15,,6.33,20.46,79.87,2.36,308.76,,,,25.48,
2020-01-13 20:00:00,2020-01-13 21:00:00,34.64,85.78,11.14,62.05,73.19,26.37,2.64,0.64,16.62,13.05,,4.82,26.71,80.14,1.95,305.37,,,,25.21,
2020-01-13 21:00:00,2020-01-13 22:00:00,27.64,78.91,17.45,67.22,84.66,24.66,2.52,0.73,9.12,13.41,,5.16,32.17,80.17,1.35,309.42,,,,24.97,
2020-01-13 22:00:00,2020-01-13 23:00:00,30.63,89.27,22.86,71.78,94.64,24.61,2.67,0.81,5.49,11.47,,6.35,31.12,82.85,1.09,309.67,,,,24.65,
2020-01-13 23:00:00,2020-01-14 00:00:00,36.45,99.67,32.35,70.27,102.62,23.29,2.43,0.86,2.77,13.38,,10.34,40.0,85.3,0.6,286.31,,,,24.07,
2020-01-14 00:00:00,2020-01-14 01:00:00,43.36,114.87,50.45,60.46,110.92,21.22,2.59,0.98,3.73,13.69,,10.86,37.72,86.89,0.39,224.58,,,,23.64,
2020-01-14 01:00:00,2020-01-14 02:00:00,45.82,111.78,55.95,55.26,111.23,20.27,2.9,0.99,4.78,14.32,,15.15,43.15,88.95,0.4,236.78,,,,22.97,
2020-01-14 02:00:00,2020-01-14 03:00:00,47.82,111.87,63.7,59.14,122.83,18.3,3.44,0.75,5.8,17.23,,16.67,43.95,89.91,0.57,264.56,,,,22.94,
2020-01-14 03:00:00,2020-01-14 04:00:00,37.07,84.18,49.64,50.15,99.81,17.45,3.17,0.69,6.08,12.27,,10.17,32.76,89.67,0.4,114.07,,,,22.68,
2020-01-14 04:00:00,2020-01-14 05:00:00,40.54,106.08,127.6,48.76,176.37,15.12,5.12,1.0,6.08,15.15,,15.64,38.1,91.36,0.37,134.5,,,,22.27,
2020-01-14 05:00:00,2020-01-14 06:00:00,52.81,149.12,70.3,49.22,119.5,16.5,3.53,0.7,5.46,13.46,,17.42,39.69,91.33,0.5,162.47,,,,22.4,
2020-01-14 06:00:00,2020-01-14 07:00:00,45.8,105.6,52.52,48.36,100.88,18.15,3.23,0.75,6.15,12.77,,13.77,33.38,90.82,0.62,153.39,,,,22.35,
2020-01-14 07:00:00,2020-01-14 08:00:00,48.63,100.48,66.38,55.08,121.47,14.96,2.82,0.87,5.93,17.03,,12.69,25.1,90.08,0.73,145.09,4.27,,,22.28,
2020-01-14 08:00:00,2020-01-14 09:00:00,56.27,133.17,48.61,71.81,120.41,18.48,3.62,0.82,8.84,14.97,,14.2,30.61,86.41,1.29,127.77,110.3,,,23.59,
2020-01-14 09:00:00,2020-01-14 10:00:00,65.17,136.27,29.6,42.41,72.0,17.99,4.73,0.67,8.59,15.54,,13.79,27.67,77.81,1.32,111.67,258.9,,,25.4,
2020-01-14 10:00:00,2020-01-14 11:00:00,50.56,123.67,22.56,37.52,60.08,16.6,7.15,0.58,11.34,13.9,,10.15,28.25,68.7,1.41,180.31,310.3,,,26.95,
2020-01-14 11:00:00,2020-01-14 12:00:00,42.64,112.33,15.39,41.08,56.47,15.79,7.19,0.51,19.07,11.97,,7.41,24.12,64.61,1.3,191.0,485.04,,,27.87,
2020-01-14 12:00:00,2020-01-14 13:00:00,40.18,110.13,7.14,35.11,42.24,12.03,6.42,0.44,45.82,10.71,,9.71,18.43,61.16,2.4,245.26,517.59,,,28.23,
2020-01-14 13:00:00,2020-01-14 14:00:00,39.09,119.91,4.36,33.87,38.23,14.05,6.03,0.45,69.42,9.95,,8.15,18.7,68.57,5.07,308.75,610.86,,,26.92,
2020-01-14 14:00:00,2020-01-14 15:00:00,47.17,148.08,3.98,38.01,41.99,15.67,8.36,0.43,71.97,11.52,,4.17,13.35,63.5,4.88,299.84,557.76,,,27.63,
2020-01-14 15:00:00,2020-01-14 16:00:00,48.91,146.78,3.71,39.91,43.62,14.91,9.29,0.39,74.7,9.19,,7.55,13.36,59.17,5.39,306.56,455.42,,,27.32,
2020-01-14 16:00:00,2020-01-14 17:00:00,44.46,146.0,2.67,37.62,40.3,12.7,9.53,0.4,74.72,8.56,,11.51,15.66,58.3,5.27,306.6,287.84,,,26.81,
2020-01-14 17:00:00,2020-01-14 18:00:00,40.37,137.33,1.47,45.52,46.97,11.07,7.41,0.42,71.98,9.12,,10.34,16.56,59.79,3.8,305.54,93.72,,,25.88,
2020-01-14 18:00:00,2020-01-14 19:00:00,38.18,145.56,2.21,61.55,63.76,8.7,4.18,0.43,51.18,8.91,,20.53,21.68,61.92,3.38,304.05,8.48,,,24.66,
2020-01-14 19:00:00,2020-01-14 20:00:00,34.37,133.09,2.13,64.35,66.5,7.08,4.49,0.52,38.88,10.59,,14.82,25.11,58.66,2.66,306.12,,,,24.18,
2020-01-14 20:00:00,2020-01-14 21:00:00,34.91,129.36,3.6,69.77,73.36,4.21,4.03,0.54,27.69,11.78,,18.38,29.93,54.46,2.11,279.75,,,,23.91,
2020-01-14 21:00:00,2020-01-14 22:00:00,31.37,117.73,10.8,88.07,98.88,3.54,4.24,0.69,11.65,12.69,,17.73,33.25,54.21,1.51,251.44,,,,23.59,
2020-01-14 22:00:00,2020-01-14 23:00:00,37.36,120.35,38.71,104.59,143.3,1.81,4.58,0.89,4.81,13.64,,22.76,39.68,55.21,1.03,164.37,,,,23.22,
2020-01-14 23:00:00,2020-01-15 00:00:00,38.91,138.33,29.86,87.55,117.4,2.7,3.63,0.76,7.94,16.04,,27.13,42.83,56.05,1.06,177.26,,,,22.84,
2020-01-15 00:00:00,2020-01-15 01:00:00,35.37,120.2,44.06,81.69,125.75,2.21,2.26,0.77,4.49,12.28,,16.52,31.65,60.3,0.47,202.14,,,,21.76,
2020-01-15 01:00:00,2020-01-15 02:00:00,38.63,145.6,73.29,77.66,150.89,7.07,3.12,0.83,4.08,17.45,,21.99,41.0,67.19,0.48,139.09,,,,21.12,
2020-01-15 02:00:00,2020-01-15 03:00:00,49.9,150.87,53.6,66.66,120.27,6.5,2.74,0.93,4.53,12.93,,22.68,36.69,69.12,0.61,156.02,,,,20.38,
2020-01-15 03:00:00,2020-01-15 04:00:00,52.82,172.67,82.88,50.14,133.0,5.42,2.84,0.96,6.33,11.66,,22.88,33.23,72.01,0.35,165.31,,,,19.63,
2020-01-15 04:00:00,2020-01-15 05:00:00,59.36,170.78,111.65,41.02,152.66,4.74,3.43,0.93,7.66,11.82,,21.08,35.17,74.28,0.67,274.72,,,,19.59,
2020-01-15 05:00:00,2020-01-15 06:00:00,59.09,196.95,72.22,61.42,133.65,6.64,2.9,0.67,7.65,14.54,,22.51,38.43,68.06,0.99,275.76,,,,20.36,
2020-01-15 06:00:00,2020-01-15 07:00:00,44.47,129.47,21.83,65.91,87.72,5.8,1.54,0.49,7.58,14.4,,22.81,28.94,61.62,1.05,242.09,,,,20.68,
2020-01-15 07:00:00,2020-01-15 08:00:00,35.73,99.22,81.37,74.74,156.09,3.73,3.26,0.82,6.5,13.17,,23.62,25.36,63.37,0.69,176.58,15.98,,,20.38,
2020-01-15 08:00:00,2020-01-15 09:00:00,49.53,161.34,61.58,98.39,159.97,4.62,4.4,0.84,7.29,15.59,,22.15,32.41,60.0,0.98,284.94,100.78,,,21.76,
2020-01-15 09:00:00,2020-01-15 10:00:00,52.82,172.74,45.42,90.71,136.12,2.32,7.57,0.71,14.36,14.55,,22.35,28.16,56.05,1.91,276.16,244.45,,,22.97,
2020-01-15 10:00:00,2020-01-15 11:00:00,47.55,147.87,24.02,81.8,105.81,2.14,12.85,0.61,29.66,12.22,,18.01,28.95,48.41,1.7,279.84,402.11,,,25.27,
2020-01-15 11:00:00,2020-01-15 12:00:00,40.63,133.6,12.21,66.73,78.93,1.67,11.4,0.41,58.51,11.26,,22.2,26.4,46.78,2.69,272.76,573.3,,,25.89,
2020-01-15 12:00:00,2020-01-15 13:00:00,33.64,86.79,,,,,11.68,0.37,65.94,8.49,,12.43,15.67,48.5,3.39,286.51,645.76,,,26.44,
